Time Code,Frame Number,Latitude,Longitude,Altitude,Distance,Speed
"00:04:42,048 --> 00:04:42,081",8454,9.347246,80.113547,200.055,3.3468191394027658,27.254165869716086
"00:04:42,081 --> 00:04:42,115",8455,9.347246,80.113547,200.055,3.3468191394027658,27.252069940739304
"00:04:42,115 --> 00:04:42,148",8456,9.347246,80.113547,200.055,3.3468191394027658,27.250035964993526
"00:04:42,148 --> 00:04:42,181",8457,9.34724,80.113556,200.062,3.34800972120839,27.25769536988293
"00:04:42,181 --> 00:04:42,215",8458,9.34724,80.113556,200.062,3.34800972120839,27.255599643499664
"00:04:42,215 --> 00:04:42,248",8459,9.34724,80.113556,200.062,3.34800972120839,27.25356586428928
"00:04:42,248 --> 00:04:42,282",8460,9.347233,80.113565,200.042,3.3492665265273045,27.261700669478515
"00:04:42,282 --> 00:04:42,315",8461,9.347233,80.113565,200.042,3.3492665265273045,27.259666743154305
"00:04:42,315 --> 00:04:42,348",8462,9.347233,80.113565,200.042,3.3492665265273045,27.25763312029962
"00:04:42,348 --> 00:04:42,382",8463,9.347226,80.113574,200.045,3.350523332276753,27.265765777532337
"00:04:42,382 --> 00:04:42,415",8464,9.347226,80.113574,200.045,3.350523332276753,27.26373200772196
"00:04:42,415 --> 00:04:42,448",8465,9.347226,80.113574,200.045,3.350523332276753,27.26169854128917
"00:04:42,448 --> 00:04:42,482",8466,9.34722,80.113583,200.029,3.351713913778599,27.269290252717525
"00:04:42,482 --> 00:04:42,515",8467,9.34722,80.113583,200.029,3.351713913778599,27.26725667966726
"00:04:42,515 --> 00:04:42,548",8468,9.34722,80.113583,200.029,3.351713913778599,27.26522340989668
"00:04:42,548 --> 00:04:42,582",8469,9.347213,80.113592,200.036,3.352970719391946,27.273351807825456
"00:04:42,582 --> 00:04:42,615",8470,9.347213,80.113592,200.036,3.352970719391946,27.27131839140338
"00:04:42,615 --> 00:04:42,649",8471,9.347213,80.113592,200.036,3.352970719391946,27.26922367340942
"00:04:42,649 --> 00:04:42,682",8472,9.347207,80.113601,200.022,3.354161301154236,27.276872979148123
"00:04:42,682 --> 00:04:42,715",8473,9.347207,80.113601,200.022,3.354161301154236,27.274839759563715
"00:04:42,715 --> 00:04:42,749",8474,9.347207,80.113601,200.022,3.354161301154236,27.272745244269892
"00:04:42,749 --> 00:04:42,782",8475,9.347201,80.113609,200.033,3.3552637451788523,27.27967596389164
"00:04:42,782 --> 00:04:42,815",8476,9.347201,80.113609,200.033,3.3552637451788523,27.277642994577576
"00:04:42,815 --> 00:04:42,849",8477,9.347201,80.113609,200.033,3.3552637451788523,27.27554873702745
"00:04:42,849 --> 00:04:42,882",8478,9.347194,80.113618,200.019,3.3565205508193987,27.283732422970083
"00:04:42,882 --> 00:04:42,915",8479,9.347194,80.113618,200.019,3.3565205508193987,27.281699610421494
"00:04:42,915 --> 00:04:42,949",8480,9.347194,80.113618,200.019,3.3565205508193987,27.279605514291344
"00:04:42,949 --> 00:04:42,982",8481,9.347188,80.113627,200.032,3.3577111326479563,27.287248866844802
"00:04:42,982 --> 00:04:43,016",8482,9.347188,80.113627,200.032,3.3577111326479563,27.28515466153061
"00:04:43,016 --> 00:04:43,049",8483,9.347188,80.113627,200.032,3.3577111326479563,27.283122357871576
"00:04:43,049 --> 00:04:43,082",8484,9.347182,80.113635,200.020,3.358813576706269,27.29004761227621
"00:04:43,082 --> 00:04:43,116",8485,9.347182,80.113635,200.020,3.358813576706269,27.287953664824943
"00:04:43,116 --> 00:04:43,149",8486,9.347182,80.113635,200.020,3.358813576706269,27.285921611337425
"00:04:43,149 --> 00:04:43,182",8487,9.347176,80.113643,200.027,3.3599160208277046,27.292845095197315
"00:04:43,182 --> 00:04:43,216",8488,9.347176,80.113643,200.027,3.3599160208277046,27.290751405589457
"00:04:43,216 --> 00:04:43,249",8489,9.347176,80.113643,200.027,3.3599160208277046,27.288719602254574
"00:04:43,249 --> 00:04:43,283",8490,9.347169,80.113653,200.011,3.361260964268823,27.297549130843645
"00:04:43,283 --> 00:04:43,316",8491,9.347169,80.113653,200.011,3.361260964268823,27.2955171285669
"00:04:43,316 --> 00:04:43,349",8492,9.347169,80.113653,200.011,3.361260964268823,27.293485428788074
"00:04:43,349 --> 00:04:43,383",8493,9.347162,80.113662,200.017,3.3625177698009714,27.30159697436189
"00:04:43,383 --> 00:04:43,416",8494,9.347162,80.113662,200.017,3.3625177698009714,27.2995651290966
"00:04:43,416 --> 00:04:43,449",8495,9.347162,80.113662,200.017,3.3625177698009714,27.297533586237645
"00:04:43,449 --> 00:04:43,483",8496,9.347156,80.113671,200.004,3.363708351956431,27.305105420147225
"00:04:43,483 --> 00:04:43,516",8497,9.347156,80.113671,200.004,3.363708351956431,27.303073771956708
"00:04:43,516 --> 00:04:43,549",8498,9.347156,80.113671,200.004,3.363708351956431,27.301042426075025
"00:04:43,549 --> 00:04:43,583",8499,9.347149,80.11368,200.019,3.3649651573546495,27.309149734044674
"00:04:43,583 --> 00:04:43,616",8500,9.347149,80.11368,200.019,3.3649651573546495,27.30711824297757
"00:04:43,616 --> 00:04:43,650",8501,9.347149,80.11368,200.019,3.3649651573546495,27.305025507667615
"00:04:43,650 --> 00:04:43,683",8502,9.347143,80.113688,200.010,3.366067601572683,27.31193975352145
"00:04:43,683 --> 00:04:43,716",8503,9.347143,80.113688,200.010,3.366067601572683,27.309908512791196
"00:04:43,716 --> 00:04:43,750",8504,9.347143,80.113688,200.010,3.366067601572683,27.30781603529388
"00:04:43,750 --> 00:04:43,783",8505,9.347136,80.113697,200.019,3.367324407558351,27.31598070951358
"00:04:43,783 --> 00:04:43,816",8506,9.347136,80.113697,200.019,3.367324407558351,27.3139496259938
"00:04:43,816 --> 00:04:43,850",8507,9.347136,80.113697,200.019,3.367324407558351,27.31185731037527
"00:04:43,850 --> 00:04:43,883",8508,9.34713,80.113706,200.007,3.3685149892199004,27.3194827492642
"00:04:43,883 --> 00:04:43,916",8509,9.34713,80.113706,200.007,3.3685149892199004,27.317451862946236
"00:04:43,916 --> 00:04:43,950",8510,9.34713,80.113706,200.007,3.3685149892199004,27.315359750403516
"00:04:43,950 --> 00:04:43,983",8511,9.347123,80.113715,200.017,3.369771795071528,27.32352018491136
"00:04:43,983 --> 00:04:44,017",8512,9.347123,80.113715,200.017,3.369771795071528,27.321427923384693
"00:04:44,017 --> 00:04:44,050",8513,9.347123,80.113715,200.017,3.369771795071528,27.319397505365387
"00:04:44,050 --> 00:04:44,083",8514,9.347117,80.113723,200.003,3.370874239481814,27.32630445690227
"00:04:44,083 --> 00:04:44,117",8515,9.347117,80.113723,200.003,3.370874239481814,27.324212453327686
"00:04:44,117 --> 00:04:44,150",8516,9.347117,80.113723,200.003,3.370874239481814,27.322182285566885
"00:04:44,150 --> 00:04:44,183",8517,9.347111,80.113732,200.019,3.372064821212314,27.32980180773314
"00:04:44,183 --> 00:04:44,217",8518,9.347111,80.113732,200.019,3.372064821212314,27.327710007416037
"00:04:44,217 --> 00:04:44,250",8519,9.347111,80.113732,200.019,3.372064821212314,27.32568003683586
"00:04:44,250 --> 00:04:44,284",8520,9.347104,80.113741,200.012,3.373321627089949,27.33377267136295
"00:04:44,284 --> 00:04:44,317",8521,9.347104,80.113741,200.012,3.373321627089949,27.331742556606695
"00:04:44,317 --> 00:04:44,350",8522,9.347104,80.113741,200.012,3.373321627089949,27.32971274338656
"00:04:44,350 --> 00:04:44,384",8523,9.347098,80.11375,200.029,3.3745122090780204,27.33726676181157
"00:04:44,384 --> 00:04:44,417",8524,9.347098,80.11375,200.029,3.3745122090780204,27.335236844407106
"00:04:44,417 --> 00:04:44,450",8525,9.347098,80.11375,200.029,3.3745122090780204,27.33320722844161
"00:04:44,450 --> 00:04:44,484",8526,9.347091,80.113759,200.024,3.3757690148220134,27.341295644745927
"00:04:44,484 --> 00:04:44,517",8527,9.347091,80.113759,200.024,3.3757690148220134,27.3392658849026
"00:04:44,517 --> 00:04:44,550",8528,9.347091,80.113759,200.024,3.3757690148220134,27.337236426407035
"00:04:44,550 --> 00:04:44,584",8529,9.347085,80.113768,200.043,3.3769595970687862,27.34478647330455
"00:04:44,584 --> 00:04:44,617",8530,9.347085,80.113768,200.043,3.3769595970687862,27.342756910886514
"00:04:44,617 --> 00:04:44,651",8531,9.347085,80.113768,200.043,3.3769595970687862,27.340666161658536
"00:04:44,651 --> 00:04:44,684",8532,9.347078,80.113776,200.031,3.378128265562468,27.348098326058242
"00:04:44,684 --> 00:04:44,717",8533,9.347078,80.113776,200.031,3.378128265562468,27.346068974257527
"00:04:44,717 --> 00:04:44,751",8534,9.347078,80.113776,200.031,3.378128265562468,27.34397844192567
"00:04:44,751 --> 00:04:44,784",8535,9.347072,80.113785,200.047,3.3793188470587383,27.35158604943401
"00:04:44,784 --> 00:04:44,817",8536,9.347072,80.113785,200.047,3.3793188470587383,27.349556895108456
"00:04:44,817 --> 00:04:44,851",8537,9.347072,80.113785,200.047,3.3793188470587383,27.347466566134408
"00:04:44,851 --> 00:04:44,884",8538,9.347066,80.113794,200.034,3.3805094293738844,27.35507221151128
"00:04:44,884 --> 00:04:44,917",8539,9.347066,80.113794,200.034,3.3805094293738844,27.35304325468792
"00:04:44,917 --> 00:04:44,951",8540,9.347066,80.113794,200.034,3.3805094293738844,27.350953129099572
"00:04:44,951 --> 00:04:44,984",8541,9.347059,80.113803,200.047,3.3817662350108573,27.359092565213775
"00:04:44,984 --> 00:04:45,018",8542,9.347059,80.113803,200.047,3.3817662350108573,27.357002292129952
"00:04:45,018 --> 00:04:45,051",8543,9.347059,80.113803,200.047,3.3817662350108573,27.354973803090175
"00:04:45,051 --> 00:04:45,084",8544,9.347052,80.113812,200.034,3.3830230410719513,27.363111115787188
"00:04:45,084 --> 00:04:45,118",8545,9.347052,80.113812,200.034,3.3830230410719513,27.361021005349198
"00:04:45,118 --> 00:04:45,151",8546,9.347052,80.113812,200.034,3.3830230410719513,27.35899267407919
"00:04:45,151 --> 00:04:45,184",8547,9.347046,80.113821,200.041,3.384213623086539,27.366592337351612
"00:04:45,184 --> 00:04:45,218",8548,9.347046,80.113821,200.041,3.384213623086539,27.364502430520645
"00:04:45,218 --> 00:04:45,251",8549,9.347046,80.113821,200.041,3.384213623086539,27.362474296770902
"00:04:45,251 --> 00:04:45,285",8550,9.347039,80.11383,200.028,3.3854704290144246,27.370545930026676
"00:04:45,285 --> 00:04:45,318",8551,9.347039,80.11383,200.028,3.3854704290144246,27.368517653568748
"00:04:45,318 --> 00:04:45,351",8552,9.347039,80.11383,200.028,3.3854704290144246,27.366489677696755
"00:04:45,351 --> 00:04:45,385",8553,9.347033,80.113839,200.044,3.38666101128713,27.374023913319192
"00:04:45,385 --> 00:04:45,418",8554,9.347033,80.113839,200.044,3.38666101128713,27.371995834550173
"00:04:45,418 --> 00:04:45,451",8555,9.347033,80.113839,200.044,3.38666101128713,27.369968056270316
"00:04:45,451 --> 00:04:45,485",8556,9.347027,80.113847,200.034,3.387763455637394,27.376788085557582
"00:04:45,485 --> 00:04:45,518",8557,9.347027,80.113847,200.034,3.387763455637394,27.374760257261478
"00:04:45,518 --> 00:04:45,551",8558,9.347027,80.113847,200.034,3.387763455637394,27.372732729349995
"00:04:45,551 --> 00:04:45,585",8559,9.34702,80.113856,200.047,3.3890202615914924,27.380798145649813
"00:04:45,585 --> 00:04:45,618",8560,9.34702,80.113856,200.047,3.3890202615914924,27.37877047545066
"00:04:45,618 --> 00:04:45,652",8561,9.34702,80.113856,200.047,3.3890202615914924,27.37668167478071
"00:04:45,652 --> 00:04:45,685",8562,9.347014,80.113865,200.032,3.3902108439313428,27.38427148805285
"00:04:45,685 --> 00:04:45,718",8563,9.347014,80.113865,200.032,3.3902108439313428,27.382244015617125
"00:04:45,718 --> 00:04:45,752",8564,9.347014,80.113865,200.032,3.3902108439313428,27.38015541860235
"00:04:45,752 --> 00:04:45,785",8565,9.347007,80.113874,200.044,3.3914676497526246,27.388278069269823
"00:04:45,785 --> 00:04:45,818",8566,9.347007,80.113874,200.044,3.3914676497526246,27.386250755037814
"00:04:45,818 --> 00:04:45,852",8567,9.347007,80.113874,200.044,3.3914676497526246,27.384162320925885
"00:04:45,852 --> 00:04:45,885",8568,9.347001,80.113882,200.029,3.3925700942944896,27.391036566514153
"00:04:45,885 --> 00:04:45,918",8569,9.347001,80.113882,200.029,3.3925700942944896,27.3890095027789
"00:04:45,918 --> 00:04:45,952",8570,9.347001,80.113882,200.029,3.3925700942944896,27.386921326645385
"00:04:45,952 --> 00:04:45,985",8571,9.346994,80.113891,200.040,3.39382690069875,27.39503983881857
"00:04:45,985 --> 00:04:46,019",8572,9.346994,80.113891,200.040,3.39382690069875,27.392951516674177
"00:04:46,019 --> 00:04:46,052",8573,9.346994,80.113891,200.040,3.39382690069875,27.390924920223426
"00:04:46,052 --> 00:04:46,085",8574,9.346988,80.1139,200.029,3.3950174825491435,27.398506870163573
"00:04:46,085 --> 00:04:46,119",8575,9.346988,80.1139,200.029,3.3950174825491435,27.39641875189561
"00:04:46,119 --> 00:04:46,152",8576,9.346988,80.1139,200.029,3.3950174825491435,27.394392353226966
"00:04:46,152 --> 00:04:46,185",8577,9.346982,80.113908,200.051,3.396119927122161,27.401261220434975
"00:04:46,185 --> 00:04:46,219",8578,9.346982,80.113908,200.051,3.396119927122161,27.399173360255343
"00:04:46,219 --> 00:04:46,252",8579,9.346982,80.113908,200.051,3.396119927122161,27.397147211978385
"00:04:46,252 --> 00:04:46,286",8580,9.346975,80.113917,200.043,3.397376733553548,27.405198103442128
"00:04:46,286 --> 00:04:46,319",8581,9.346975,80.113917,200.043,3.397376733553548,27.403171813865807
"00:04:46,319 --> 00:04:46,352",8582,9.346975,80.113917,200.043,3.397376733553548,27.40114582390753
"00:04:46,352 --> 00:04:46,386",8583,9.346969,80.113926,200.064,3.3985673154715745,27.408660521830136
"00:04:46,386 --> 00:04:46,419",8584,9.346969,80.113926,200.064,3.3985673154715745,27.40663443020496
"00:04:46,419 --> 00:04:46,452",8585,9.346969,80.113926,200.064,3.3985673154715745,27.404608638101447
"00:04:46,452 --> 00:04:46,486",8586,9.346962,80.113935,200.057,3.3998241217690826,27.41265535396115
"00:04:46,486 --> 00:04:46,519",8587,9.346962,80.113935,200.057,3.3998241217690826,27.410629420850395
"00:04:46,519 --> 00:04:46,552",8588,9.346962,80.113935,200.057,3.3998241217690826,27.408603787170804
"00:04:46,552 --> 00:04:46,586",8589,9.346956,80.113943,200.074,3.4009265665343076,27.415404064443372
"00:04:46,586 --> 00:04:46,619",8590,9.346956,80.113943,200.074,3.4009265665343076,27.413378381850094
"00:04:46,619 --> 00:04:46,653",8591,9.346956,80.113943,200.074,3.4009265665343076,27.411291628005426
"00:04:46,653 --> 00:04:46,686",8592,9.34695,80.113952,200.062,3.4021171485186605,27.41886187314395
"00:04:46,686 --> 00:04:46,719",8593,9.34695,80.113952,200.062,3.4021171485186605,27.41683638857353
"00:04:46,719 --> 00:04:46,753",8594,9.34695,80.113952,200.062,3.4021171485186605,27.414749838651733
"00:04:46,753 --> 00:04:46,786",8595,9.346943,80.113961,200.077,3.4033739548435142,27.422851739841114
"00:04:46,786 --> 00:04:46,819",8596,9.346943,80.113961,200.077,3.4033739548435142,27.420826413909552
"00:04:46,819 --> 00:04:46,853",8597,9.346943,80.113961,200.077,3.4033739548435142,27.418740027339307
"00:04:46,853 --> 00:04:46,886",8598,9.346937,80.11397,200.061,3.404564537084742,27.4263063365267
"00:04:46,886 --> 00:04:46,919",8599,9.346937,80.11397,200.061,3.404564537084742,27.424281208686747
"00:04:46,919 --> 00:04:46,953",8600,9.346937,80.11397,200.061,3.404564537084742,27.422195026110288
"00:04:46,953 --> 00:04:46,986",8601,9.34693,80.113979,200.072,3.405821343277358,27.430292751447446
"00:04:46,986 --> 00:04:47,020",8602,9.34693,80.113979,200.072,3.405821343277358,27.42820642431768
"00:04:47,020 --> 00:04:47,053",8603,9.34693,80.113979,200.072,3.405821343277358,27.426181763232748
"00:04:47,053 --> 00:04:47,086",8604,9.346924,80.113987,200.055,3.4069237880426346,27.433034442933764
"00:04:47,086 --> 00:04:47,120",8605,9.346924,80.113987,200.055,3.4069237880426346,27.430948373934257
"00:04:47,120 --> 00:04:47,153",8606,9.346924,80.113987,200.055,3.4069237880426346,27.42892396328211
"00:04:47,153 --> 00:04:47,186",8607,9.346917,80.113996,200.066,3.4081805948156707,27.43701757509496
"00:04:47,186 --> 00:04:47,220",8608,9.346917,80.113996,200.066,3.4081805948156707,27.434931669729473
"00:04:47,220 --> 00:04:47,253",8609,9.346917,80.113996,200.066,3.4081805948156707,27.432907417806955
"00:04:47,253 --> 00:04:47,287",8610,9.346911,80.114005,200.044,3.4093711765713093,27.440404562745428
"00:04:47,287 --> 00:04:47,320",8611,9.346911,80.114005,200.044,3.4093711765713093,27.438380210267177
"00:04:47,320 --> 00:04:47,353",8612,9.346911,80.114005,200.044,3.4093711765713093,27.436356156450753
"00:04:47,353 --> 00:04:47,387",8613,9.346905,80.114014,200.050,3.4105617591363093,27.443851370045873
"00:04:47,387 --> 00:04:47,420",8614,9.346905,80.114014,200.050,3.4105617591363093,27.441827215794362
"00:04:47,420 --> 00:04:47,453",8615,9.346905,80.114014,200.050,3.4105617591363093,27.43980336010869
"00:04:47,453 --> 00:04:47,487",8616,9.346898,80.114022,200.030,3.411730428167741,27.447120344063332
"00:04:47,487 --> 00:04:47,520",8617,9.346898,80.114022,200.030,3.411730428167741,27.445096401063346
"00:04:47,520 --> 00:04:47,553",8618,9.346898,80.114022,200.030,3.411730428167741,27.443072756531336
"00:04:47,553 --> 00:04:47,587",8619,9.346892,80.114031,200.037,3.412921009989932,27.450564104774614
"00:04:47,587 --> 00:04:47,620",8620,9.346892,80.114031,200.037,3.412921009989932,27.44854036004592
"00:04:47,620 --> 00:04:47,654",8621,9.346892,80.114031,200.037,3.412921009989932,27.44645560179012
"00:04:47,654 --> 00:04:47,687",8622,9.346886,80.11404,200.020,3.4141115926231405,27.454006333539514
"00:04:47,687 --> 00:04:47,720",8623,9.346886,80.11404,200.020,3.4141115926231405,27.451982787106463
"00:04:47,720 --> 00:04:47,754",8624,9.346886,80.11404,200.020,3.4141115926231405,27.44989823305499
"00:04:47,754 --> 00:04:47,787",8625,9.346879,80.114049,200.031,3.4153683987354913,27.457979430952143
"00:04:47,787 --> 00:04:47,820",8626,9.346879,80.114049,200.031,3.4153683987354913,27.45595604360629
"00:04:47,820 --> 00:04:47,854",8627,9.346879,80.114049,200.031,3.4153683987354913,27.45387165336866
"00:04:47,854 --> 00:04:47,887",8628,9.346873,80.114057,200.024,3.4164708435357287,27.460710037863624
"00:04:47,887 --> 00:04:47,920",8629,9.346873,80.114057,200.024,3.4164708435357287,27.458686901073012
"00:04:47,920 --> 00:04:47,954",8630,9.346873,80.114057,200.024,3.4164708435357287,27.456602768874983
"00:04:47,954 --> 00:04:47,987",8631,9.346867,80.114066,200.040,3.4176614262345906,27.46414769724239
"00:04:47,987 --> 00:04:48,021",8632,9.346867,80.114066,200.040,3.4176614262345906,27.462063462303163
"00:04:48,021 --> 00:04:48,054",8633,9.346867,80.114066,200.040,3.4176614262345906,27.46004083089209
"00:04:48,054 --> 00:04:48,087",8634,9.34686,80.114075,200.028,3.418918232374755,27.46811587158101
"00:04:48,087 --> 00:04:48,121",8635,9.34686,80.114075,200.028,3.418918232374755,27.466031800672404
"00:04:48,121 --> 00:04:48,154",8636,9.34686,80.114075,200.028,3.418918232374755,27.464009328376225
"00:04:48,154 --> 00:04:48,187",8637,9.346854,80.114084,200.037,3.4201088153302766,27.47155034659416
"00:04:48,187 --> 00:04:48,221",8638,9.346854,80.114084,200.037,3.4201088153302766,27.469466480126982
"00:04:48,221 --> 00:04:48,254",8639,9.346854,80.114084,200.037,3.4201088153302766,27.467444206162124
"00:04:48,254 --> 00:04:48,288",8640,9.346847,80.114092,200.022,3.42127748392492,27.47474601624338
"00:04:48,288 --> 00:04:48,321",8641,9.346847,80.114092,200.022,3.42127748392492,27.472723655884316
"00:04:48,321 --> 00:04:48,354",8642,9.346847,80.114092,200.022,3.42127748392492,27.47070159322703
"00:04:48,354 --> 00:04:48,388",8643,9.346841,80.114101,200.031,3.4224680661399205,27.47817746706806
"00:04:48,388 --> 00:04:48,421",8644,9.346841,80.114101,200.031,3.4224680661399205,27.476155305179095
"00:04:48,421 --> 00:04:48,454",8645,9.346841,80.114101,200.031,3.4224680661399205,27.474133440896313
"00:04:48,454 --> 00:04:48,488",8646,9.346835,80.11411,200.015,3.4236586491607883,27.481607394130588
"00:04:48,488 --> 00:04:48,521",8647,9.346835,80.11411,200.015,3.4236586491607883,27.479585430735323
"00:04:48,521 --> 00:04:48,554",8648,9.346835,80.11411,200.015,3.4236586491607883,27.477563764850697
"00:04:48,554 --> 00:04:48,588",8649,9.346828,80.114119,200.026,3.4249154551964467,27.485567243678403
"00:04:48,588 --> 00:04:48,621",8650,9.346828,80.114119,200.026,3.4249154551964467,27.48354543970792
"00:04:48,621 --> 00:04:48,655",8651,9.346828,80.114119,200.026,3.4249154551964467,27.48146268002632
"00:04:48,655 --> 00:04:48,688",8652,9.346822,80.114127,200.012,3.426017900029734,27.48828682761082
"00:04:48,688 --> 00:04:48,721",8653,9.346822,80.114127,200.012,3.426017900029734,27.48626527420612
"00:04:48,721 --> 00:04:48,755",8654,9.346822,80.114127,200.012,3.426017900029734,27.484182772575334
"00:04:48,755 --> 00:04:48,788",8655,9.346815,80.114136,200.026,3.4272747066432094,27.492243428780522
"00:04:48,788 --> 00:04:48,821",8656,9.346815,80.114136,200.026,3.4272747066432094,27.490222034877053
"00:04:48,821 --> 00:04:48,855",8657,9.346815,80.114136,200.026,3.4272747066432094,27.488139697487057
"00:04:48,855 --> 00:04:48,888",8658,9.346809,80.114145,200.015,3.4284652891796195,27.495667162068557
"00:04:48,888 --> 00:04:48,921",8659,9.346809,80.114145,200.015,3.4284652891796195,27.49364596676616
"00:04:48,921 --> 00:04:48,955",8660,9.346809,80.114145,200.015,3.4284652891796195,27.491563833895672
"00:04:48,955 --> 00:04:48,988",8661,9.346802,80.114154,200.029,3.429722095661997,27.499620355963163
"00:04:48,988 --> 00:04:49,022",8662,9.346802,80.114154,200.029,3.429722095661997,27.497538081392868
"00:04:49,022 --> 00:04:49,055",8663,9.346802,80.114154,200.029,3.429722095661997,27.495517351734616
"00:04:49,055 --> 00:04:49,088",8664,9.346796,80.114163,200.024,3.430912678454823,27.503040923911044
"00:04:49,088 --> 00:04:49,122",8665,9.346796,80.114163,200.024,3.430912678454823,27.500958854024883
"00:04:49,122 --> 00:04:49,155",8666,9.346796,80.114163,200.024,3.430912678454823,27.49893832293387
"00:04:49,155 --> 00:04:49,188",8667,9.34679,80.114171,200.037,3.4320151232899256,27.505753590576177
"00:04:49,188 --> 00:04:49,222",8668,9.34679,80.114171,200.037,3.4320151232899256,27.503671778861523
"00:04:49,222 --> 00:04:49,255",8669,9.34679,80.114171,200.037,3.4320151232899256,27.501651498244275
"00:04:49,255 --> 00:04:49,289",8670,9.346783,80.11418,200.027,3.433271929798744,27.509640670649578
"00:04:49,289 --> 00:04:49,322",8671,9.346783,80.11418,200.027,3.433271929798744,27.507620252904328
"00:04:49,322 --> 00:04:49,355",8672,9.346783,80.11418,200.027,3.433271929798744,27.50560013191236
"00:04:49,355 --> 00:04:49,389",8673,9.346777,80.114189,200.038,3.434462512657144,27.513056718267958
"00:04:49,389 --> 00:04:49,422",8674,9.346777,80.114189,200.038,3.434462512657144,27.51103649924952
"00:04:49,422 --> 00:04:49,455",8675,9.346777,80.114189,200.038,3.434462512657144,27.509016576889163
"00:04:49,455 --> 00:04:49,489",8676,9.34677,80.114198,200.026,3.4357193190352495,27.517001636362398
"00:04:49,489 --> 00:04:49,522",8677,9.34677,80.114198,200.026,3.4357193190352495,27.514981577157286
"00:04:49,522 --> 00:04:49,555",8678,9.34677,80.114198,200.026,3.4357193190352495,27.5129618145208
"00:04:49,555 --> 00:04:49,589",8679,9.346764,80.114207,200.035,3.4369099021479808,27.520414529120444
"00:04:49,589 --> 00:04:49,622",8680,9.346764,80.114207,200.035,3.4369099021479808,27.51839466870556
"00:04:49,622 --> 00:04:49,656",8681,9.346764,80.114207,200.035,3.4369099021479808,27.516313910484307
"00:04:49,656 --> 00:04:49,689",8682,9.346758,80.114216,200.028,3.4381004860654816,27.523825910430837
"00:04:49,689 --> 00:04:49,722",8683,9.346758,80.114216,200.028,3.4381004860654816,27.521806248828685
"00:04:49,722 --> 00:04:49,756",8684,9.346758,80.114216,200.028,3.4381004860654816,27.51972569534533
"00:04:49,756 --> 00:04:49,789",8685,9.346751,80.114225,200.043,3.4393572917637854,27.527765797628728
"00:04:49,789 --> 00:04:49,822",8686,9.346751,80.114225,200.043,3.4393572917637854,27.525746295978472
"00:04:49,822 --> 00:04:49,856",8687,9.346751,80.114225,200.043,3.4393572917637854,27.523665907200588
"00:04:49,856 --> 00:04:49,889",8688,9.346745,80.114233,200.032,3.4404597365705927,27.530468741520984
"00:04:49,889 --> 00:04:49,922",8689,9.346745,80.114233,200.032,3.4404597365705927,27.528449490476426
"00:04:49,922 --> 00:04:49,956",8690,9.346745,80.114233,200.032,3.4404597365705927,27.526369359791033
"00:04:49,956 --> 00:04:49,989",8691,9.346739,80.114242,200.040,3.4416503205537854,27.533875614723087
"00:04:49,989 --> 00:04:50,023",8692,9.346739,80.114242,200.040,3.4416503205537854,27.531795383777332
"00:04:50,023 --> 00:04:50,056",8693,9.346739,80.114242,200.040,3.4416503205537854,27.529776636671052
"00:04:50,056 --> 00:04:50,089",8694,9.346732,80.114251,200.025,3.4429071262782447,27.53781064323207
"00:04:50,089 --> 00:04:50,123",8695,9.346732,80.114251,200.025,3.4429071262782447,27.53573057720152
"00:04:50,123 --> 00:04:50,156",8696,9.346732,80.114251,200.025,3.4429071262782447,27.5337119900694
"00:04:50,156 --> 00:04:50,189",8697,9.346726,80.114259,200.032,3.444009571119054,27.54050955493936
"00:04:50,189 --> 00:04:50,223",8698,9.346726,80.114259,200.032,3.444009571119054,27.538429747099983
"00:04:50,223 --> 00:04:50,256",8699,9.346726,80.114259,200.032,3.444009571119054,27.53641141046115
"00:04:50,256 --> 00:04:50,290",8700,9.346719,80.114268,200.021,3.445266377419094,27.544380196559416
"00:04:50,290 --> 00:04:50,323",8701,9.346719,80.114268,200.021,3.445266377419094,27.542361724159633
"00:04:50,323 --> 00:04:50,356",8702,9.346719,80.114268,200.021,3.445266377419094,27.540343547568455
"00:04:50,356 --> 00:04:50,390",8703,9.346713,80.114277,200.029,3.4464569609197886,27.54778094387362
"00:04:50,390 --> 00:04:50,423",8704,9.346713,80.114277,200.029,3.4464569609197886,27.545762670448088
"00:04:50,423 --> 00:04:50,456",8705,9.346713,80.114277,200.029,3.4464569609197886,27.543744692736336
"00:04:50,456 --> 00:04:50,490",8706,9.346706,80.114287,200.014,3.447801906064701,27.55241373134348
"00:04:50,490 --> 00:04:50,523",8707,9.346706,80.114287,200.014,3.447801906064701,27.550395566559143
"00:04:50,523 --> 00:04:50,556",8708,9.346706,80.114287,200.014,3.447801906064701,27.548377697407034
"00:04:50,556 --> 00:04:50,590",8709,9.346699,80.114296,200.023,3.4490587119481106,27.556340271673136
"00:04:50,590 --> 00:04:50,623",8710,9.346699,80.114296,200.023,3.4490587119481106,27.554322267201627
"00:04:50,623 --> 00:04:50,657",8711,9.346699,80.114296,200.023,3.4490587119481106,27.552243420191406
"00:04:50,657 --> 00:04:50,690",8712,9.346693,80.114305,200.008,3.4502492961419837,27.55973610710498
"00:04:50,690 --> 00:04:50,723",8713,9.346693,80.114305,200.008,3.4502492961419837,27.55771830173109
